LOCATION,CAREMODEL,COUNTRY,ALLDATA,LOCATION,INDICATOR,SUBJECT,TIME,X..per.1000,MEASURE,Value...capita,Value
,,,pharmspend,MEX,PHARMAEXP,TOT,2016,,USD_CAP,250.62,
,,,pharmspend,MEX,PHARMAEXP,TOT,2017,,USD_CAP,252.54,
,,,pharmspend,MEX,PHARMAEXP,TOT,2018,,USD_CAP,253.03,
,,,pharmspend,MEX,PHARMAEXP,TOT,2019,,USD_CAP,250.96,
,,,pharmspend,NLD,PHARMAEXP,TOT,2011,,PC_GDP,0.96,
,,,pharmspend,NLD,PHARMAEXP,TOT,2012,,PC_GDP,0.86,
,,,pharmspend,NLD,PHARMAEXP,TOT,2013,,PC_GDP,0.81,
,,,pharmspend,NLD,PHARMAEXP,TOT,2014,,PC_GDP,0.79,
,,,pharmspend,NLD,PHARMAEXP,TOT,2015,,PC_GDP,0.80,
,,,pharmspend,NLD,PHARMAEXP,TOT,2016,,PC_GDP,0.79,
,,,pharmspend,NLD,PHARMAEXP,TOT,2017,,PC_GDP,0.77,
,,,pharmspend,NLD,PHARMAEXP,TOT,2018,,PC_GDP,0.74,
,,,pharmspend,NLD,PHARMAEXP,TOT,2019,,PC_GDP,0.74,
,,,pharmspend,NLD,PHARMAEXP,TOT,2020,,PC_GDP,0.77,
,,,pharmspend,NLD,PHARMAEXP,TOT,2011,,USD_CAP,426.66,
,,,pharmspend,NLD,PHARMAEXP,TOT,2012,,USD_CAP,390.87,
,,,pharmspend,NLD,PHARMAEXP,TOT,2013,,USD_CAP,377.55,
,,,pharmspend,NLD,PHARMAEXP,TOT,2014,,USD_CAP,370.99,
,,,pharmspend,NLD,PHARMAEXP,TOT,2015,,USD_CAP,380.97,
,,,pharmspend,NLD,PHARMAEXP,TOT,2016,,USD_CAP,392.75,
,,,pharmspend,NLD,PHARMAEXP,TOT,2017,,USD_CAP,398.40,
,,,pharmspend,NLD,PHARMAEXP,TOT,2018,,USD_CAP,408.20,
,,,pharmspend,NLD,PHARMAEXP,TOT,2019,,USD_CAP,418.99,
,,,pharmspend,NLD,PHARMAEXP,TOT,2020,,USD_CAP,433.69,
,,,pharmspend,NOR,PHARMAEXP,TOT,2011,,PC_GDP,0.70,
,,,pharmspend,NOR,PHARMAEXP,TOT,2012,,PC_GDP,0.68,
,,,pharmspend,NOR,PHARMAEXP,TOT,2013,,PC_GDP,0.68,
,,,pharmspend,NOR,PHARMAEXP,TOT,2014,,PC_GDP,0.70,
,,,pharmspend,NOR,PHARMAEXP,TOT,2015,,PC_GDP,0.78,
,,,pharmspend,NOR,PHARMAEXP,TOT,2016,,PC_GDP,0.80,
,,,pharmspend,NOR,PHARMAEXP,TOT,2017,,PC_GDP,0.79,
,,,pharmspend,NOR,PHARMAEXP,TOT,2018,,PC_GDP,0.73,
,,,pharmspend,NOR,PHARMAEXP,TOT,2019,,PC_GDP,0.74,
,,,pharmspend,NOR,PHARMAEXP,TOT,2020,,PC_GDP,0.82,
,,,pharmspend,NOR,PHARMAEXP,TOT,2011,,USD_CAP,397.13,
,,,pharmspend,NOR,PHARMAEXP,TOT,2012,,USD_CAP,402.86,
,,,pharmspend,NOR,PHARMAEXP,TOT,2013,,USD_CAP,416.31,
,,,pharmspend,NOR,PHARMAEXP,TOT,2014,,USD_CAP,427.47,
,,,pharmspend,NOR,PHARMAEXP,TOT,2015,,USD_CAP,439.57,
,,,pharmspend,NOR,PHARMAEXP,TOT,2016,,USD_CAP,446.70,
,,,pharmspend,NOR,PHARMAEXP,TOT,2017,,USD_CAP,476.05,
,,,pharmspend,NOR,PHARMAEXP,TOT,2018,,USD_CAP,477.65,
,,,pharmspend,NOR,PHARMAEXP,TOT,2019,,USD_CAP,471.20,
,,,pharmspend,NOR,PHARMAEXP,TOT,2020,,USD_CAP,485.51,
,,,pharmspend,POL,PHARMAEXP,TOT,2011,,PC_GDP,1.51,
,,,pharmspend,POL,PHARMAEXP,TOT,2012,,PC_GDP,1.39,
,,,pharmspend,POL,PHARMAEXP,TOT,2013,,PC_GDP,1.39,
,,,pharmspend,POL,PHARMAEXP,TOT,2014,,PC_GDP,1.35,
,,,pharmspend,POL,PHARMAEXP,TOT,2015,,PC_GDP,1.36,
,,,pharmspend,POL,PHARMAEXP,TOT,2016,,PC_GDP,1.37,
,,,pharmspend,POL,PHARMAEXP,TOT,2017,,PC_GDP,1.33,
,,,pharmspend,POL,PHARMAEXP,TOT,2018,,PC_GDP,1.32,
,,,pharmspend,POL,PHARMAEXP,TOT,2019,,PC_GDP,1.27,
,,,pharmspend,POL,PHARMAEXP,TOT,2011,,USD_CAP,361.41,
,,,pharmspend,POL,PHARMAEXP,TOT,2012,,USD_CAP,351.32,
,,,pharmspend,POL,PHARMAEXP,TOT,2013,,USD_CAP,362.63,
,,,pharmspend,POL,PHARMAEXP,TOT,2014,,USD_CAP,362.18,
,,,pharmspend,POL,PHARMAEXP,TOT,2015,,USD_CAP,385.84,
,,,pharmspend,POL,PHARMAEXP,TOT,2016,,USD_CAP,411.07,
,,,pharmspend,POL,PHARMAEXP,TOT,2017,,USD_CAP,419.37,
,,,pharmspend,POL,PHARMAEXP,TOT,2018,,USD_CAP,441.42,
,,,pharmspend,POL,PHARMAEXP,TOT,2019,,USD_CAP,450.98,
,,,pharmspend,PRT,PHARMAEXP,TOT,2011,,PC_GDP,1.78,
,,,pharmspend,PRT,PHARMAEXP,TOT,2012,,PC_GDP,1.65,
,,,pharmspend,PRT,PHARMAEXP,TOT,2013,,PC_GDP,1.51,
,,,pharmspend,PRT,PHARMAEXP,TOT,2014,,PC_GDP,1.49,
,,,pharmspend,PRT,PHARMAEXP,TOT,2015,,PC_GDP,1.48,
,,,pharmspend,PRT,PHARMAEXP,TOT,2016,,PC_GDP,1.45,
,,,pharmspend,PRT,PHARMAEXP,TOT,2017,,PC_GDP,1.40,
,,,pharmspend,PRT,PHARMAEXP,TOT,2018,,PC_GDP,1.38,
,,,pharmspend,PRT,PHARMAEXP,TOT,2019,,PC_GDP,1.41,
,,,pharmspend,PRT,PHARMAEXP,TOT,2011,,USD_CAP,450.09,
,,,pharmspend,PRT,PHARMAEXP,TOT,2012,,USD_CAP,413.74,
,,,pharmspend,PRT,PHARMAEXP,TOT,2013,,USD_CAP,402.22,
,,,pharmspend,PRT,PHARMAEXP,TOT,2014,,USD_CAP,403.21,
,,,pharmspend,PRT,PHARMAEXP,TOT,2015,,USD_CAP,418.61,
,,,pharmspend,PRT,PHARMAEXP,TOT,2016,,USD_CAP,434.33,
,,,pharmspend,PRT,PHARMAEXP,TOT,2017,,USD_CAP,436.34,
,,,pharmspend,PRT,PHARMAEXP,TOT,2018,,USD_CAP,462.71,
,,,pharmspend,PRT,PHARMAEXP,TOT,2019,,USD_CAP,494.67,
,,,pharmspend,SVK,PHARMAEXP,TOT,2011,,PC_GDP,2.11,
,,,pharmspend,SVK,PHARMAEXP,TOT,2012,,PC_GDP,2.00,
,,,pharmspend,SVK,PHARMAEXP,TOT,2013,,PC_GDP,1.99,
,,,pharmspend,SVK,PHARMAEXP,TOT,2014,,PC_GDP,1.86,
,,,pharmspend,SVK,PHARMAEXP,TOT,2015,,PC_GDP,1.83,
,,,pharmspend,SVK,PHARMAEXP,TOT,2016,,PC_GDP,1.86,
,,,pharmspend,SVK,PHARMAEXP,TOT,2017,,PC_GDP,1.79,
,,,pharmspend,SVK,PHARMAEXP,TOT,2018,,PC_GDP,1.71,
,,,pharmspend,SVK,PHARMAEXP,TOT,2019,,PC_GDP,1.70,
,,,pharmspend,SVK,PHARMAEXP,TOT,2011,,USD_CAP,567.15,
,,,pharmspend,SVK,PHARMAEXP,TOT,2012,,USD_CAP,556.73,
,,,pharmspend,SVK,PHARMAEXP,TOT,2013,,USD_CAP,571.49,
,,,pharmspend,SVK,PHARMAEXP,TOT,2014,,USD_CAP,543.32,
,,,pharmspend,SVK,PHARMAEXP,TOT,2015,,USD_CAP,553.20,
,,,pharmspend,SVK,PHARMAEXP,TOT,2016,,USD_CAP,542.42,
,,,pharmspend,SVK,PHARMAEXP,TOT,2017,,USD_CAP,521.07,
,,,pharmspend,SVK,PHARMAEXP,TOT,2018,,USD_CAP,522.88,
,,,pharmspend,SVK,PHARMAEXP,TOT,2019,,USD_CAP,534.98,
,,,pharmspend,ESP,PHARMAEXP,TOT,2011,,PC_GDP,1.50,
,,,pharmspend,ESP,PHARMAEXP,TOT,2012,,PC_GDP,1.45,
,,,pharmspend,ESP,PHARMAEXP,TOT,2013,,PC_GDP,1.48,
,,,pharmspend,ESP,PHARMAEXP,TOT,2014,,PC_GDP,1.42,
,,,pharmspend,ESP,PHARMAEXP,TOT,2015,,PC_GDP,1.40,
,,,pharmspend,ESP,PHARMAEXP,TOT,2016,,PC_GDP,1.42,
,,,pharmspend,ESP,PHARMAEXP,TOT,2017,,PC_GDP,1.38,
,,,pharmspend,ESP,PHARMAEXP,TOT,2018,,PC_GDP,1.37,
,,,pharmspend,ESP,PHARMAEXP,TOT,2019,,PC_GDP,1.35,
,,,pharmspend,ESP,PHARMAEXP,TOT,2011,,USD_CAP,446.39,
,,,pharmspend,ESP,PHARMAEXP,TOT,2012,,USD_CAP,431.25,
,,,pharmspend,ESP,PHARMAEXP,TOT,2013,,USD_CAP,449.96,
,,,pharmspend,ESP,PHARMAEXP,TOT,2014,,USD_CAP,446.08,
,,,pharmspend,ESP,PHARMAEXP,TOT,2015,,USD_CAP,461.93,
,,,pharmspend,ESP,PHARMAEXP,TOT,2016,,USD_CAP,499.86,
,,,pharmspend,ESP,PHARMAEXP,TOT,2017,,USD_CAP,510.51,
,,,pharmspend,ESP,PHARMAEXP,TOT,2018,,USD_CAP,524.22,
,,,pharmspend,ESP,PHARMAEXP,TOT,2019,,USD_CAP,532.09,
,,,pharmspend,SWE,PHARMAEXP,TOT,2011,,PC_GDP,1.09,
,,,pharmspend,SWE,PHARMAEXP,TOT,2012,,PC_GDP,1.11,
,,,pharmspend,SWE,PHARMAEXP,TOT,2013,,PC_GDP,1.10,
,,,pharmspend,SWE,PHARMAEXP,TOT,2014,,PC_GDP,1.10,
,,,pharmspend,SWE,PHARMAEXP,TOT,2015,,PC_GDP,1.09,
,,,pharmspend,SWE,PHARMAEXP,TOT,2016,,PC_GDP,1.11,
,,,pharmspend,SWE,PHARMAEXP,TOT,2017,,PC_GDP,1.06,
,,,pharmspend,SWE,PHARMAEXP,TOT,2018,,PC_GDP,1.09,
,,,pharmspend,SWE,PHARMAEXP,TOT,2019,,PC_GDP,1.06,
,,,pharmspend,SWE,PHARMAEXP,TOT,2011,,USD_CAP,467.15,
,,,pharmspend,SWE,PHARMAEXP,TOT,2012,,USD_CAP,484.71,
,,,pharmspend,SWE,PHARMAEXP,TOT,2013,,USD_CAP,475.57,
,,,pharmspend,SWE,PHARMAEXP,TOT,2014,,USD_CAP,487.70,
,,,pharmspend,SWE,PHARMAEXP,TOT,2015,,USD_CAP,504.92,
,,,pharmspend,SWE,PHARMAEXP,TOT,2016,,USD_CAP,524.40,
,,,pharmspend,SWE,PHARMAEXP,TOT,2017,,USD_CAP,512.82,
,,,pharmspend,SWE,PHARMAEXP,TOT,2018,,USD_CAP,540.98,
,,,pharmspend,SWE,PHARMAEXP,TOT,2019,,USD_CAP,539.72,
,,,pharmspend,CHE,PHARMAEXP,TOT,2011,,PC_GDP,1.22,
,,,pharmspend,CHE,PHARMAEXP,TOT,2012,,PC_GDP,1.23,
,,,pharmspend,CHE,PHARMAEXP,TOT,2013,,PC_GDP,1.24,
,,,pharmspend,CHE,PHARMAEXP,TOT,2014,,PC_GDP,1.23,
,,,pharmspend,CHE,PHARMAEXP,TOT,2015,,PC_GDP,1.29,
,,,pharmspend,CHE,PHARMAEXP,TOT,2016,,PC_GDP,1.35,
,,,pharmspend,CHE,PHARMAEXP,TOT,2017,,PC_GDP,1.38,
,,,pharmspend,CHE,PHARMAEXP,TOT,2018,,PC_GDP,1.35,
,,,pharmspend,CHE,PHARMAEXP,TOT,2019,,PC_GDP,1.34,
,,,pharmspend,CHE,PHARMAEXP,TOT,2011,,USD_CAP,638.87,
,,,pharmspend,CHE,PHARMAEXP,TOT,2012,,USD_CAP,667.64,
,,,pharmspend,CHE,PHARMAEXP,TOT,2013,,USD_CAP,699.24,
,,,pharmspend,CHE,PHARMAEXP,TOT,2014,,USD_CAP,715.16,
,,,pharmspend,CHE,PHARMAEXP,TOT,2015,,USD_CAP,756.46,
,,,pharmspend,CHE,PHARMAEXP,TOT,2016,,USD_CAP,812.02,
,,,pharmspend,CHE,PHARMAEXP,TOT,2017,,USD_CAP,825.71,
,,,pharmspend,CHE,PHARMAEXP,TOT,2018,,USD_CAP,843.68,
,,,pharmspend,CHE,PHARMAEXP,TOT,2019,,USD_CAP,849.56,
,,,pharmspend,GBR,PHARMAEXP,TOT,2013,,PC_GDP,1.26,
,,,pharmspend,GBR,PHARMAEXP,TOT,2014,,PC_GDP,1.25,
,,,pharmspend,GBR,PHARMAEXP,TOT,2015,,PC_GDP,1.24,
,,,pharmspend,GBR,PHARMAEXP,TOT,2016,,PC_GDP,1.23,
,,,pharmspend,GBR,PHARMAEXP,TOT,2017,,PC_GDP,1.23,
,,,pharmspend,GBR,PHARMAEXP,TOT,2018,,PC_GDP,1.18,
,,,pharmspend,GBR,PHARMAEXP,TOT,2019,,PC_GDP,1.16,
,,,pharmspend,GBR,PHARMAEXP,TOT,2013,,USD_CAP,467.82,
,,,pharmspend,GBR,PHARMAEXP,TOT,2014,,USD_CAP,476.03,
,,,pharmspend,GBR,PHARMAEXP,TOT,2015,,USD_CAP,481.52,
,,,pharmspend,GBR,PHARMAEXP,TOT,2016,,USD_CAP,498.33,
,,,pharmspend,GBR,PHARMAEXP,TOT,2017,,USD_CAP,512.41,
,,,pharmspend,GBR,PHARMAEXP,TOT,2018,,USD_CAP,510.83,
,,,pharmspend,GBR,PHARMAEXP,TOT,2019,,USD_CAP,515.49,
,,,pharmspend,USA,PHARMAEXP,TOT,2011,,PC_GDP,2.01,
,,,pharmspend,USA,PHARMAEXP,TOT,2012,,PC_GDP,1.97,
,,,pharmspend,USA,PHARMAEXP,TOT,2013,,PC_GDP,1.94,
,,,pharmspend,USA,PHARMAEXP,TOT,2014,,PC_GDP,2.07,
,,,pharmspend,USA,PHARMAEXP,TOT,2015,,PC_GDP,2.16,
,,,pharmspend,USA,PHARMAEXP,TOT,2016,,PC_GDP,2.15,
,,,pharmspend,USA,PHARMAEXP,TOT,2017,,PC_GDP,2.11,
,,,pharmspend,USA,PHARMAEXP,TOT,2018,,PC_GDP,2.07,
,,,pharmspend,USA,PHARMAEXP,TOT,2019,,PC_GDP,2.11,
,,,pharmspend,USA,PHARMAEXP,TOT,2011,,USD_CAP,1004.28,
,,,pharmspend,USA,PHARMAEXP,TOT,2012,,USD_CAP,1013.93,
,,,pharmspend,USA,PHARMAEXP,TOT,2013,,USD_CAP,1031.06,
,,,pharmspend,USA,PHARMAEXP,TOT,2014,,USD_CAP,1142.18,
,,,pharmspend,USA,PHARMAEXP,TOT,2015,,USD_CAP,1227.69,
,,,pharmspend,USA,PHARMAEXP,TOT,2016,,USD_CAP,1245.31,
,,,pharmspend,USA,PHARMAEXP,TOT,2017,,USD_CAP,1267.62,
,,,pharmspend,USA,PHARMAEXP,TOT,2018,,USD_CAP,1308.75,
,,,pharmspend,USA,PHARMAEXP,TOT,2019,,USD_CAP,1376.27,
,,,pharmspend,EST,PHARMAEXP,TOT,2011,,PC_GDP,1.15,
,,,pharmspend,EST,PHARMAEXP,TOT,2012,,PC_GDP,1.17,
,,,pharmspend,EST,PHARMAEXP,TOT,2013,,PC_GDP,1.16,
,,,pharmspend,EST,PHARMAEXP,TOT,2014,,PC_GDP,1.14,
,,,pharmspend,EST,PHARMAEXP,TOT,2015,,PC_GDP,1.16,
,,,pharmspend,EST,PHARMAEXP,TOT,2016,,PC_GDP,1.22,
,,,pharmspend,EST,PHARMAEXP,TOT,2017,,PC_GDP,1.16,
,,,pharmspend,EST,PHARMAEXP,TOT,2018,,PC_GDP,1.16,
,,,pharmspend,EST,PHARMAEXP,TOT,2019,,PC_GDP,1.12,
,,,pharmspend,EST,PHARMAEXP,TOT,2011,,USD_CAP,278.91,
,,,pharmspend,EST,PHARMAEXP,TOT,2012,,USD_CAP,305.29,
,,,pharmspend,EST,PHARMAEXP,TOT,2013,,USD_CAP,316.20,
,,,pharmspend,EST,PHARMAEXP,TOT,2014,,USD_CAP,327.70,
,,,pharmspend,EST,PHARMAEXP,TOT,2015,,USD_CAP,340.31,
,,,pharmspend,EST,PHARMAEXP,TOT,2016,,USD_CAP,385.89,
,,,pharmspend,EST,PHARMAEXP,TOT,2017,,USD_CAP,386.58,
,,,pharmspend,EST,PHARMAEXP,TOT,2018,,USD_CAP,411.23,
,,,pharmspend,EST,PHARMAEXP,TOT,2019,,USD_CAP,416.30,
,,,pharmspend,ISR,PHARMAEXP,TOT,2011,,PC_GDP,0.94,
,,,pharmspend,ISR,PHARMAEXP,TOT,2012,,PC_GDP,0.94,
,,,pharmspend,ISR,PHARMAEXP,TOT,2013,,PC_GDP,0.92,
,,,pharmspend,ISR,PHARMAEXP,TOT,2014,,PC_GDP,0.92,
,,,pharmspend,ISR,PHARMAEXP,TOT,2015,,PC_GDP,0.95,
,,,pharmspend,ISR,PHARMAEXP,TOT,2016,,PC_GDP,0.94,
,,,pharmspend,ISR,PHARMAEXP,TOT,2017,,PC_GDP,0.93,
,,,pharmspend,ISR,PHARMAEXP,TOT,2011,,USD_CAP,279.71,
,,,pharmspend,ISR,PHARMAEXP,TOT,2012,,USD_CAP,294.60,
,,,pharmspend,ISR,PHARMAEXP,TOT,2013,,USD_CAP,290.03,
,,,pharmspend,ISR,PHARMAEXP,TOT,2014,,USD_CAP,287.71,
,,,pharmspend,ISR,PHARMAEXP,TOT,2015,,USD_CAP,309.57,
,,,pharmspend,ISR,PHARMAEXP,TOT,2016,,USD_CAP,329.68,
,,,pharmspend,ISR,PHARMAEXP,TOT,2017,,USD_CAP,333.69,
,,,pharmspend,SVN,PHARMAEXP,TOT,2011,,PC_GDP,1.67,
,,,pharmspend,SVN,PHARMAEXP,TOT,2012,,PC_GDP,1.76,
,,,pharmspend,SVN,PHARMAEXP,TOT,2013,,PC_GDP,1.76,
,,,pharmspend,SVN,PHARMAEXP,TOT,2014,,PC_GDP,1.58,
,,,pharmspend,SVN,PHARMAEXP,TOT,2015,,PC_GDP,1.56,
,,,pharmspend,SVN,PHARMAEXP,TOT,2016,,PC_GDP,1.55,
,,,pharmspend,SVN,PHARMAEXP,TOT,2017,,PC_GDP,1.51,
,,,pharmspend,SVN,PHARMAEXP,TOT,2018,,PC_GDP,1.49,
,,,pharmspend,SVN,PHARMAEXP,TOT,2019,,PC_GDP,1.48,
,,,pharmspend,SVN,PHARMAEXP,TOT,2011,,USD_CAP,464.77,
,,,pharmspend,SVN,PHARMAEXP,TOT,2012,,USD_CAP,489.48,
,,,pharmspend,SVN,PHARMAEXP,TOT,2013,,USD_CAP,501.44,
,,,pharmspend,SVN,PHARMAEXP,TOT,2014,,USD_CAP,463.40,
,,,pharmspend,SVN,PHARMAEXP,TOT,2015,,USD_CAP,470.78,
,,,pharmspend,SVN,PHARMAEXP,TOT,2016,,USD_CAP,500.27,
,,,pharmspend,SVN,PHARMAEXP,TOT,2017,,USD_CAP,521.07,
,,,pharmspend,SVN,PHARMAEXP,TOT,2018,,USD_CAP,549.66,
,,,pharmspend,SVN,PHARMAEXP,TOT,2019,,USD_CAP,573.62,
,,,pharmspend,LVA,PHARMAEXP,TOT,2011,,PC_GDP,1.45,
,,,pharmspend,LVA,PHARMAEXP,TOT,2012,,PC_GDP,1.37,
,,,pharmspend,LVA,PHARMAEXP,TOT,2013,,PC_GDP,1.41,
,,,pharmspend,LVA,PHARMAEXP,TOT,2014,,PC_GDP,1.47,
,,,pharmspend,LVA,PHARMAEXP,TOT,2015,,PC_GDP,1.56,
,,,pharmspend,LVA,PHARMAEXP,TOT,2016,,PC_GDP,1.74,
,,,pharmspend,LVA,PHARMAEXP,TOT,2017,,PC_GDP,1.64,
,,,pharmspend,LVA,PHARMAEXP,TOT,2018,,PC_GDP,1.64,
,,,pharmspend,LVA,PHARMAEXP,TOT,2019,,PC_GDP,1.58,
,,,pharmspend,LVA,PHARMAEXP,TOT,2011,,PC_HEALTHXP,26.09,
,,,pharmspend,LVA,PHARMAEXP,TOT,2012,,PC_HEALTHXP,25.52,
,,,pharmspend,LVA,PHARMAEXP,TOT,2013,,PC_HEALTHXP,26.28,
,,,pharmspend,LVA,PHARMAEXP,TOT,2014,,PC_HEALTHXP,26.97,
,,,pharmspend,LVA,PHARMAEXP,TOT,2015,,PC_HEALTHXP,27.65,
,,,pharmspend,LVA,PHARMAEXP,TOT,2016,,PC_HEALTHXP,28.29,
,,,pharmspend,LVA,PHARMAEXP,TOT,2017,,PC_HEALTHXP,27.40,
,,,pharmspend,LVA,PHARMAEXP,TOT,2018,,PC_HEALTHXP,26.49,
,,,pharmspend,LVA,PHARMAEXP,TOT,2019,,PC_HEALTHXP,24.01,
,,,pharmspend,LVA,PHARMAEXP,TOT,2011,,USD_CAP,281.16,
,,,pharmspend,LVA,PHARMAEXP,TOT,2012,,USD_CAP,295.05,
,,,pharmspend,LVA,PHARMAEXP,TOT,2013,,USD_CAP,323.22,
,,,pharmspend,LVA,PHARMAEXP,TOT,2014,,USD_CAP,346.97,
,,,pharmspend,LVA,PHARMAEXP,TOT,2015,,USD_CAP,388.37,
,,,pharmspend,LVA,PHARMAEXP,TOT,2016,,USD_CAP,456.48,
,,,pharmspend,LVA,PHARMAEXP,TOT,2017,,USD_CAP,459.41,
,,,pharmspend,LVA,PHARMAEXP,TOT,2018,,USD_CAP,494.58,
,,,pharmspend,LVA,PHARMAEXP,TOT,2019,,USD_CAP,489.58,
,,,pharmspend,LTU,PHARMAEXP,TOT,2011,,PC_GDP,1.69,
,,,pharmspend,LTU,PHARMAEXP,TOT,2012,,PC_GDP,1.82,
,,,pharmspend,LTU,PHARMAEXP,TOT,2013,,PC_GDP,1.73,
,,,pharmspend,LTU,PHARMAEXP,TOT,2014,,PC_GDP,1.72,
,,,pharmspend,LTU,PHARMAEXP,TOT,2015,,PC_GDP,1.74,
,,,pharmspend,LTU,PHARMAEXP,TOT,2016,,PC_GDP,1.81,
,,,pharmspend,LTU,PHARMAEXP,TOT,2017,,PC_GDP,1.55,
,,,pharmspend,LTU,PHARMAEXP,TOT,2018,,PC_GDP,1.44,
,,,pharmspend,LTU,PHARMAEXP,TOT,2019,,PC_GDP,1.57,
,,,pharmspend,LTU,PHARMAEXP,TOT,2011,,PC_HEALTHXP,26.04,
,,,pharmspend,LTU,PHARMAEXP,TOT,2012,,PC_HEALTHXP,28.94,
,,,pharmspend,LTU,PHARMAEXP,TOT,2013,,PC_HEALTHXP,28.17,
,,,pharmspend,LTU,PHARMAEXP,TOT,2014,,PC_HEALTHXP,27.84,
,,,pharmspend,LTU,PHARMAEXP,TOT,2015,,PC_HEALTHXP,26.87,
,,,pharmspend,LTU,PHARMAEXP,TOT,2016,,PC_HEALTHXP,27.19,
,,,pharmspend,LTU,PHARMAEXP,TOT,2017,,PC_HEALTHXP,24.01,
,,,pharmspend,LTU,PHARMAEXP,TOT,2018,,PC_HEALTHXP,22.05,
,,,pharmspend,LTU,PHARMAEXP,TOT,2019,,PC_HEALTHXP,22.46,
,,,pharmspend,LTU,PHARMAEXP,TOT,2011,,USD_CAP,386.60,
,,,pharmspend,LTU,PHARMAEXP,TOT,2012,,USD_CAP,453.81,
,,,pharmspend,LTU,PHARMAEXP,TOT,2013,,USD_CAP,468.40,
,,,pharmspend,LTU,PHARMAEXP,TOT,2014,,USD_CAP,495.94,
,,,pharmspend,LTU,PHARMAEXP,TOT,2015,,USD_CAP,515.11,
,,,pharmspend,LTU,PHARMAEXP,TOT,2016,,USD_CAP,570.37,
,,,pharmspend,LTU,PHARMAEXP,TOT,2017,,USD_CAP,535.54,
,,,pharmspend,LTU,PHARMAEXP,TOT,2018,,USD_CAP,532.57,
,,,pharmspend,LTU,PHARMAEXP,TOT,2019,,USD_CAP,612.48,
,,,pharmspend,BGR,PHARMAEXP,TOT,2012,,PC_GDP,2.86,
,,,pharmspend,BGR,PHARMAEXP,TOT,2013,,PC_GDP,2.50,
,,,pharmspend,BGR,PHARMAEXP,TOT,2014,,PC_GDP,2.69,
,,,pharmspend,BGR,PHARMAEXP,TOT,2015,,PC_GDP,2.66,
,,,pharmspend,BGR,PHARMAEXP,TOT,2016,,PC_GDP,2.75,
,,,pharmspend,BGR,PHARMAEXP,TOT,2017,,PC_GDP,2.78,
,,,pharmspend,BGR,PHARMAEXP,TOT,2018,,PC_GDP,2.60,
,,,pharmspend,BGR,PHARMAEXP,TOT,2019,,PC_GDP,2.45,
,,,pharmspend,BGR,PHARMAEXP,TOT,2012,,PC_HEALTHXP,37.75,
,,,pharmspend,BGR,PHARMAEXP,TOT,2013,,PC_HEALTHXP,34.91,
,,,pharmspend,BGR,PHARMAEXP,TOT,2014,,PC_HEALTHXP,34.88,
,,,pharmspend,BGR,PHARMAEXP,TOT,2015,,PC_HEALTHXP,35.95,
,,,pharmspend,BGR,PHARMAEXP,TOT,2016,,PC_HEALTHXP,36.74,
,,,pharmspend,BGR,PHARMAEXP,TOT,2017,,PC_HEALTHXP,36.97,
,,,pharmspend,BGR,PHARMAEXP,TOT,2018,,PC_HEALTHXP,35.41,
,,,pharmspend,BGR,PHARMAEXP,TOT,2019,,PC_HEALTHXP,34.36,
,,,pharmspend,BGR,PHARMAEXP,TOT,2012,,USD_CAP,474.18,
,,,pharmspend,BGR,PHARMAEXP,TOT,2013,,USD_CAP,432.71,
,,,pharmspend,BGR,PHARMAEXP,TOT,2014,,USD_CAP,491.21,
,,,pharmspend,BGR,PHARMAEXP,TOT,2015,,USD_CAP,516.44,
,,,pharmspend,BGR,PHARMAEXP,TOT,2016,,USD_CAP,587.21,
,,,pharmspend,BGR,PHARMAEXP,TOT,2017,,USD_CAP,625.80,
,,,pharmspend,BGR,PHARMAEXP,TOT,2018,,USD_CAP,631.72,
,,,pharmspend,BGR,PHARMAEXP,TOT,2019,,USD_CAP,632.88,
,,,pharmspend,HRV,PHARMAEXP,TOT,2011,,PC_GDP,2.26,
,,,pharmspend,HRV,PHARMAEXP,TOT,2012,,PC_GDP,2.29,
,,,pharmspend,HRV,PHARMAEXP,TOT,2013,,PC_GDP,1.65,
,,,pharmspend,HRV,PHARMAEXP,TOT,2014,,PC_GDP,1.48,
,,,pharmspend,HRV,PHARMAEXP,TOT,2015,,PC_GDP,1.43,
,,,pharmspend,HRV,PHARMAEXP,TOT,2016,,PC_GDP,1.48,
,,,pharmspend,HRV,PHARMAEXP,TOT,2017,,PC_GDP,1.46,
,,,pharmspend,HRV,PHARMAEXP,TOT,2018,,PC_GDP,1.41,
,,,pharmspend,HRV,PHARMAEXP,TOT,2019,,PC_GDP,1.41,
,,,pharmspend,HRV,PHARMAEXP,TOT,2011,,PC_HEALTHXP,29.87,
,,,pharmspend,HRV,PHARMAEXP,TOT,2012,,PC_HEALTHXP,30.08,
,,,pharmspend,HRV,PHARMAEXP,TOT,2013,,PC_HEALTHXP,25.35,
,,,pharmspend,HRV,PHARMAEXP,TOT,2014,,PC_HEALTHXP,22.07,
,,,pharmspend,HRV,PHARMAEXP,TOT,2015,,PC_HEALTHXP,21.07,
,,,pharmspend,HRV,PHARMAEXP,TOT,2016,,PC_HEALTHXP,21.67,
,,,pharmspend,HRV,PHARMAEXP,TOT,2017,,PC_HEALTHXP,21.59,
,,,pharmspend,HRV,PHARMAEXP,TOT,2018,,PC_HEALTHXP,20.51,
